513	Q0	2:228-230	9	0.8474851846694946	bigIR_run03
513	Q0	4:25-25	10	0.8468605279922485	bigIR_run03
518	Q0	107:1-3	1	0.8761106133460999	bigIR_run03
518	Q0	89:15-20	2	0.8559680581092834	bigIR_run03
518	Q0	92:8-11	3	0.8460028171539307	bigIR_run03
518	Q0	107:4-7	4	0.8294103145599365	bigIR_run03
518	Q0	7:141-141	5	0.8015246987342834	bigIR_run03
518	Q0	83:1-6	6	0.7936261296272278	bigIR_run03
518	Q0	79:1-5	7	0.7876476049423218	bigIR_run03
518	Q0	102:1-4	8	0.7665647864341736	bigIR_run03
518	Q0	69:25-37	9	0.7624249458312988	bigIR_run03
518	Q0	9:34-35	10	0.761934220790863	bigIR_run03
519	Q0	92:8-11	1	0.847307026386261	bigIR_run03
519	Q0	7:141-141	2	0.7837979197502136	bigIR_run03
519	Q0	83:1-6	3	0.7823547124862671	bigIR_run03
519	Q0	9:75-80	4	0.7776081562042236	bigIR_run03
519	Q0	68:5-16	5	0.7774205207824707	bigIR_run03
519	Q0	9:67-68	6	0.7765980362892151	bigIR_run03
519	Q0	3:116-117	7	0.7625142931938171	bigIR_run03
519	Q0	89:15-20	8	0.756300687789917	bigIR_run03
519	Q0	24:23-26	9	0.7523701190948486	bigIR_run03
519	Q0	77:16-19	10	0.7523274421691895	bigIR_run03
521	Q0	45:21-22	1	0.927769422531128	bigIR_run03
521	Q0	74:38-48	2	0.8759170770645142	bigIR_run03
521	Q0	31:33-34	3	0.8442398309707642	bigIR_run03
521	Q0	54:47-50	4	0.8419761657714844	bigIR_run03
521	Q0	82:6-8	5	0.8408241868019104	bigIR_run03
521	Q0	35:15-18	6	0.8380876779556274	bigIR_run03
521	Q0	3:161-163	7	0.834539532661438	bigIR_run03
521	Q0	41:45-46	8	0.8303837180137634	bigIR_run03
521	Q0	45:14-15	9	0.8281523585319519	bigIR_run03
521	Q0	6:164-165	10	0.822407603263855	bigIR_run03
522	Q0	107:4-7	1	0.8550070524215698	bigIR_run03
522	Q0	7:141-141	2	0.8521007895469666	bigIR_run03
522	Q0	89:15-20	3	0.8511879444122314	bigIR_run03
522	Q0	83:1-6	4	0.8447728157043457	bigIR_run03
522	Q0	92:8-11	5	0.8408054113388062	bigIR_run03
522	Q0	107:1-3	6	0.8404197096824646	bigIR_run03
522	Q0	46:19-20	7	0.8397163152694702	bigIR_run03
522	Q0	9:34-35	8	0.8340486288070679	bigIR_run03
522	Q0	69:25-37	9	0.8193134665489197	bigIR_run03
522	Q0	79:1-5	10	0.8145761489868164	bigIR_run03
525	Q0	29:8-9	1	0.8225457072257996	bigIR_run03
525	Q0	21:91-91	2	0.81769198179245	bigIR_run03
525	Q0	31:14-15	3	0.8086711764335632	bigIR_run03
525	Q0	19:16-33	4	0.8010863661766052	bigIR_run03
525	Q0	5:14-14	5	0.7968860864639282	bigIR_run03
525	Q0	2:180-182	6	0.7946827411651611	bigIR_run03
525	Q0	15:78-79	7	0.7903031706809998	bigIR_run03
525	Q0	48:10-13	8	0.7894615530967712	bigIR_run03
525	Q0	26:160-175	9	0.788800835609436	bigIR_run03
525	Q0	5:106-108	10	0.7819033861160278	bigIR_run03
527	Q0	90:5-10	1	0.8703715205192566	bigIR_run03
527	Q0	100:6-11	2	0.862758994102478	bigIR_run03
527	Q0	79:34-41	3	0.8619003295898438	bigIR_run03
527	Q0	3:185-186	4	0.8533828258514404	bigIR_run03
527	Q0	18:7-8	5	0.8528726100921631	bigIR_run03
527	Q0	8:42-44	6	0.8524029850959778	bigIR_run03
527	Q0	30:33-37	7	0.8483566641807556	bigIR_run03
527	Q0	75:20-25	8	0.8441802263259888	bigIR_run03
527	Q0	29:1-7	9	0.8430518507957458	bigIR_run03
527	Q0	96:6-8	10	0.841282069683075	bigIR_run03
528	Q0	77:16-19	1	0.8947233557701111	bigIR_run03
528	Q0	70:36-39	2	0.8667194843292236	bigIR_run03
528	Q0	26:90-104	3	0.8458479046821594	bigIR_run03
528	Q0	36:59-68	4	0.8432024121284485	bigIR_run03
528	Q0	52:29-31	5	0.8350076675415039	bigIR_run03
528	Q0	41:49-52	6	0.8332369923591614	bigIR_run03
528	Q0	102:1-4	7	0.8307412266731262	bigIR_run03
528	Q0	33:18-20	8	0.8306865692138672	bigIR_run03
528	Q0	14:5-8	9	0.8294031023979187	bigIR_run03
528	Q0	7:94-95	10	0.8293242454528809	bigIR_run03
529	Q0	96:6-8	1	0.8774569034576416	bigIR_run03
529	Q0	90:5-10	2	0.8532742857933044	bigIR_run03
529	Q0	86:5-10	3	0.8532358407974243	bigIR_run03
529	Q0	77:16-19	4	0.8508098125457764	bigIR_run03
529	Q0	39:49-52	5	0.850092887878418	bigIR_run03
529	Q0	89:15-20	6	0.8495495319366455	bigIR_run03
529	Q0	41:49-52	7	0.8492125272750854	bigIR_run03
529	Q0	42:32-36	8	0.844569206237793	bigIR_run03
529	Q0	82:1-5	9	0.8403781652450562	bigIR_run03
529	Q0	88:8-16	10	0.8402716517448425	bigIR_run03
531	Q0	66:6-7	1	0.8270698189735413	bigIR_run03
531	Q0	2:6-7	2	0.8105123043060303	bigIR_run03
531	Q0	8:50-51	3	0.8052895665168762	bigIR_run03
531	Q0	7:146-147	4	0.7968419790267944	bigIR_run03
531	Q0	9:53-55	5	0.7961322665214539	bigIR_run03
531	Q0	2:80-82	6	0.7910629510879517	bigIR_run03
531	Q0	47:25-29	7	0.7880201935768127	bigIR_run03
531	Q0	45:7-11	8	0.7836344242095947	bigIR_run03
531	Q0	13:25-27	9	0.7783291339874268	bigIR_run03
531	Q0	5:51-53	10	0.76888108253479	bigIR_run03
533	Q0	4:146-147	1	0.8509151339530945	bigIR_run03
533	Q0	4:31-31	2	0.8031708002090454	bigIR_run03
533	Q0	4:148-149	3	0.8024498224258423	bigIR_run03
533	Q0	3:133-136	4	0.8001594543457031	bigIR_run03
533	Q0	42:37-43	5	0.7970759868621826	bigIR_run03
533	Q0	5:9-10	6	0.7887084484100342	bigIR_run03
533	Q0	5:54-56	7	0.7822180986404419	bigIR_run03
533	Q0	59:8-10	8	0.7802441716194153	bigIR_run03
533	Q0	9:17-18	9	0.7758086323738098	bigIR_run03
533	Q0	3:145-148	10	0.7742867469787598	bigIR_run03
534	Q0	2:142-145	1	0.8553663492202759	bigIR_run03
534	Q0	33:4-6	2	0.8482416272163391	bigIR_run03
534	Q0	42:20-22	3	0.8433680534362793	bigIR_run03
534	Q0	2:257-257	4	0.8414932489395142	bigIR_run03
534	Q0	2:6-7	5	0.8408149480819702	bigIR_run03
534	Q0	3:59-61	6	0.8381329774856567	bigIR_run03
534	Q0	42:44-46	7	0.8369231224060059	bigIR_run03
534	Q0	58:1-4	8	0.833688497543335	bigIR_run03
534	Q0	2:168-169	9	0.8330675959587097	bigIR_run03
534	Q0	63:1-4	10	0.8327957391738892	bigIR_run03
535	Q0	89:15-20	1	0.838572084903717	bigIR_run03
535	Q0	77:20-28	2	0.8147884607315063	bigIR_run03
535	Q0	17:66-70	3	0.8135716915130615	bigIR_run03
535	Q0	79:1-5	4	0.8131763339042664	bigIR_run03
535	Q0	8:17-19	5	0.8067368865013123	bigIR_run03
535	Q0	84:1-5	6	0.8017381429672241	bigIR_run03
535	Q0	107:1-3	7	0.798111081123352	bigIR_run03
535	Q0	52:17-28	8	0.7964438199996948	bigIR_run03
535	Q0	3:14-17	9	0.7957046031951904	bigIR_run03
535	Q0	16:14-14	10	0.7887431383132935	bigIR_run03
536	Q0	2:238-239	1	0.8470450639724731	bigIR_run03
536	Q0	58:11-11	2	0.7941414713859558	bigIR_run03
536	Q0	5:87-88	3	0.793445885181427	bigIR_run03
536	Q0	33:59-59	4	0.790575385093689	bigIR_run03
536	Q0	4:43-43	5	0.7895944118499756	bigIR_run03
536	Q0	4:31-31	6	0.7834116220474243	bigIR_run03
536	Q0	4:148-149	7	0.7820557951927185	bigIR_run03
536	Q0	4:34-35	8	0.7659157514572144	bigIR_run03
536	Q0	24:21-22	9	0.7609347105026245	bigIR_run03
536	Q0	2:277-281	10	0.7608765363693237	bigIR_run03
539	Q0	8:17-19	1	0.8208478689193726	bigIR_run03
539	Q0	17:22-30	2	0.8191761374473572	bigIR_run03
539	Q0	16:90-93	3	0.8116174936294556	bigIR_run03
539	Q0	108:1-3	4	0.8106383085250854	bigIR_run03
539	Q0	9:75-80	5	0.809638500213623	bigIR_run03
539	Q0	20:80-82	6	0.7972996234893799	bigIR_run03
539	Q0	89:15-20	7	0.7970304489135742	bigIR_run03
539	Q0	73:10-14	8	0.794924259185791	bigIR_run03
539	Q0	83:1-6	9	0.7924802303314209	bigIR_run03
539	Q0	4:36-40	10	0.7894114255905151	bigIR_run03
540	Q0	13:35-35	1	0.8202037811279297	bigIR_run03
540	Q0	92:12-21	2	0.8200013041496277	bigIR_run03
540	Q0	10:62-64	3	0.8173060417175293	bigIR_run03
540	Q0	88:8-16	4	0.8134351372718811	bigIR_run03
540	Q0	22:14-15	5	0.8121318817138672	bigIR_run03
540	Q0	37:40-49	6	0.8081607818603516	bigIR_run03
540	Q0	18:45-46	7	0.8076251745223999	bigIR_run03
540	Q0	42:32-36	8	0.8063271045684814	bigIR_run03
540	Q0	23:93-98	9	0.8032445907592773	bigIR_run03
540	Q0	4:71-73	10	0.8021602034568787	bigIR_run03
541	Q0	15:78-79	1	0.8667876720428467	bigIR_run03
541	Q0	8:50-51	2	0.8620007038116455	bigIR_run03
541	Q0	22:3-4	3	0.8356794118881226	bigIR_run03
541	Q0	5:14-14	4	0.8306972980499268	bigIR_run03
541	Q0	7:141-141	5	0.8194113373756409	bigIR_run03
541	Q0	14:28-30	6	0.8130940794944763	bigIR_run03
541	Q0	37:22-39	7	0.8011740446090698	bigIR_run03
541	Q0	7:38-41	8	0.7965690493583679	bigIR_run03
541	Q0	70:36-39	9	0.7926018238067627	bigIR_run03
541	Q0	38:55-64	10	0.7910706996917725	bigIR_run03
542	Q0	3:159-160	1	0.856833815574646	bigIR_run03
542	Q0	77:41-44	2	0.8448173403739929	bigIR_run03
542	Q0	8:17-19	3	0.8445255756378174	bigIR_run03
542	Q0	3:185-186	4	0.8269962668418884	bigIR_run03
542	Q0	16:125-128	5	0.8207051753997803	bigIR_run03
542	Q0	15:45-50	6	0.8201080560684204	bigIR_run03
542	Q0	3:145-148	7	0.8145520687103271	bigIR_run03
542	Q0	52:17-28	8	0.8139041662216187	bigIR_run03
542	Q0	1:7-7	9	0.8134983777999878	bigIR_run03
542	Q0	4:104-104	10	0.8134152889251709	bigIR_run03
544	Q0	37:62-74	1	0.8857413530349731	bigIR_run03
544	Q0	104:1-9	2	0.885648787021637	bigIR_run03
544	Q0	15:80-84	3	0.8829560279846191	bigIR_run03
544	Q0	44:40-50	4	0.8623283505439758	bigIR_run03
544	Q0	56:41-56	5	0.859748899936676	bigIR_run03
544	Q0	36:59-68	6	0.8575848340988159	bigIR_run03
544	Q0	69:25-37	7	0.8568010330200195	bigIR_run03
544	Q0	79:6-14	8	0.8554993271827698	bigIR_run03
544	Q0	21:11-15	9	0.8531711101531982	bigIR_run03
544	Q0	51:7-14	10	0.8441585898399353	bigIR_run03
545	Q0	56:57-62	1	0.8905726671218872	bigIR_run03
545	Q0	80:17-23	2	0.882113516330719	bigIR_run03
545	Q0	54:47-50	3	0.8800812363624573	bigIR_run03
545	Q0	14:19-20	4	0.8800555467605591	bigIR_run03
545	Q0	21:30-35	5	0.8743841648101807	bigIR_run03
545	Q0	50:16-19	6	0.8743683099746704	bigIR_run03
545	Q0	29:53-55	7	0.8694824576377869	bigIR_run03
545	Q0	82:6-8	8	0.8685903549194336	bigIR_run03
545	Q0	6:132-135	9	0.8677865266799927	bigIR_run03
545	Q0	30:54-54	10	0.8669123649597168	bigIR_run03
546	Q0	6:132-135	1	0.8839653134346008	bigIR_run03
546	Q0	76:27-28	2	0.8807936310768127	bigIR_run03
546	Q0	54:47-50	3	0.8804495334625244	bigIR_run03
546	Q0	102:5-8	4	0.877846360206604	bigIR_run03
546	Q0	82:1-5	5	0.8704397678375244	bigIR_run03
546	Q0	76:1-4	6	0.868736743927002	bigIR_run03
546	Q0	16:33-34	7	0.8672662973403931	bigIR_run03
546	Q0	30:54-54	8	0.8660800457000732	bigIR_run03
546	Q0	29:53-55	9	0.8660479187965393	bigIR_run03
546	Q0	11:116-117	10	0.8623855113983154	bigIR_run03
547	Q0	5:112-115	1	0.897867739200592	bigIR_run03
547	Q0	79:15-26	2	0.8970006704330444	bigIR_run03
547	Q0	5:110-111	3	0.8959519863128662	bigIR_run03
547	Q0	19:1-11	4	0.8937692642211914	bigIR_run03
547	Q0	27:15-19	5	0.8920917510986328	bigIR_run03
547	Q0	10:79-86	6	0.8906694054603577	bigIR_run03
547	Q0	34:10-13	7	0.8892050981521606	bigIR_run03
547	Q0	12:58-62	8	0.8865323662757874	bigIR_run03
547	Q0	2:60-62	9	0.886349081993103	bigIR_run03
547	Q0	10:71-73	10	0.8854290843009949	bigIR_run03
550	Q0	5:110-111	1	0.8871855735778809	bigIR_run03
550	Q0	12:4-6	2	0.8850755095481873	bigIR_run03
550	Q0	34:10-13	3	0.8811354637145996	bigIR_run03
550	Q0	10:87-89	4	0.8785978555679321	bigIR_run03
550	Q0	12:97-101	5	0.875346302986145	bigIR_run03
550	Q0	5:112-115	6	0.8744438290596008	bigIR_run03
550	Q0	17:101-104	7	0.8739298582077026	bigIR_run03
550	Q0	11:69-76	8	0.8728164434432983	bigIR_run03
550	Q0	79:15-26	9	0.8722823858261108	bigIR_run03
550	Q0	19:1-11	10	0.8722019195556641	bigIR_run03
552	Q0	96:6-8	1	0.8680453896522522	bigIR_run03
552	Q0	77:16-19	2	0.8441120386123657	bigIR_run03
552	Q0	17:97-100	3	0.8426244258880615	bigIR_run03
552	Q0	46:19-20	4	0.827954888343811	bigIR_run03
552	Q0	70:36-39	5	0.8266389966011047	bigIR_run03
552	Q0	39:49-52	6	0.8193573951721191	bigIR_run03
552	Q0	54:47-50	7	0.8164212703704834	bigIR_run03
552	Q0	89:15-20	8	0.8128370046615601	bigIR_run03
552	Q0	95:7-8	9	0.8052577972412109	bigIR_run03
552	Q0	70:19-21	10	0.8048423528671265	bigIR_run03
554	Q0	86:1-4	1	0.8679934144020081	bigIR_run03
554	Q0	6:138-140	2	0.8663802146911621	bigIR_run03
554	Q0	6:145-147	3	0.8592267036437988	bigIR_run03
554	Q0	55:37-45	4	0.8585712909698486	bigIR_run03
554	Q0	101:1-5	5	0.8559961915016174	bigIR_run03
554	Q0	5:3-3	6	0.8482017517089844	bigIR_run03
554	Q0	4:101-103	7	0.8400801420211792	bigIR_run03
554	Q0	22:19-22	8	0.8374354839324951	bigIR_run03
554	Q0	2:259-259	9	0.8334618806838989	bigIR_run03
554	Q0	79:6-14	10	0.8302037715911865	bigIR_run03
555	Q0	107:1-3	1	0.8546798229217529	bigIR_run03
555	Q0	107:4-7	2	0.7912819981575012	bigIR_run03
555	Q0	70:19-21	3	0.7835018634796143	bigIR_run03
555	Q0	7:141-141	4	0.7818484902381897	bigIR_run03
555	Q0	92:8-11	5	0.7726494073867798	bigIR_run03
555	Q0	89:15-20	6	0.767768919467926	bigIR_run03
555	Q0	17:97-100	7	0.7486920952796936	bigIR_run03
555	Q0	9:34-35	8	0.7410096526145935	bigIR_run03
555	Q0	3:116-117	9	0.7344323396682739	bigIR_run03
555	Q0	83:1-6	10	0.7271538972854614	bigIR_run03
557	Q0	83:1-6	1	0.8876549601554871	bigIR_run03
557	Q0	7:26-27	2	0.8852834105491638	bigIR_run03
557	Q0	72:14-17	3	0.8836569786071777	bigIR_run03
557	Q0	69:25-37	4	0.8798649907112122	bigIR_run03
557	Q0	22:1-2	5	0.8787899017333984	bigIR_run03
557	Q0	43:36-39	6	0.8702836036682129	bigIR_run03
557	Q0	5:94-95	7	0.870208740234375	bigIR_run03
557	Q0	101:6-11	8	0.8644304275512695	bigIR_run03
557	Q0	34:34-39	9	0.8640212416648865	bigIR_run03
557	Q0	77:45-50	10	0.8617303967475891	bigIR_run03
558	Q0	2:142-145	1	0.898413360118866	bigIR_run03
558	Q0	2:208-210	2	0.8945704698562622	bigIR_run03
558	Q0	39:42-44	3	0.8942718505859375	bigIR_run03
558	Q0	2:113-113	4	0.8914272785186768	bigIR_run03
558	Q0	33:4-6	5	0.8827681541442871	bigIR_run03
558	Q0	30:28-32	6	0.8818634748458862	bigIR_run03
558	Q0	2:139-141	7	0.8815097212791443	bigIR_run03
558	Q0	69:19-24	8	0.8806976675987244	bigIR_run03
558	Q0	4:12-14	9	0.8806238174438477	bigIR_run03
558	Q0	2:146-150	10	0.8788373470306396	bigIR_run03
559	Q0	7:163-163	1	0.8325578570365906	bigIR_run03
559	Q0	78:17-20	2	0.8100764751434326	bigIR_run03
559	Q0	5:14-14	3	0.7856220602989197	bigIR_run03
559	Q0	17:1-1	4	0.7792245149612427	bigIR_run03
559	Q0	74:8-10	5	0.7784042954444885	bigIR_run03
559	Q0	37:22-39	6	0.7690328359603882	bigIR_run03
559	Q0	69:13-18	7	0.7674060463905334	bigIR_run03
559	Q0	22:19-22	8	0.7545735239982605	bigIR_run03
559	Q0	7:109-112	9	0.7539218068122864	bigIR_run03
559	Q0	7:4-7	10	0.7525525689125061	bigIR_run03
560	Q0	101:6-11	1	0.9029232263565063	bigIR_run03
560	Q0	89:15-20	2	0.8990517854690552	bigIR_run03
560	Q0	77:16-19	3	0.8757343888282776	bigIR_run03
560	Q0	17:66-70	4	0.8741974830627441	bigIR_run03
560	Q0	7:94-95	5	0.87257319688797	bigIR_run03
560	Q0	17:97-100	6	0.8697572946548462	bigIR_run03
560	Q0	28:81-84	7	0.8692039251327515	bigIR_run03
560	Q0	33:18-20	8	0.865557849407196	bigIR_run03
560	Q0	70:36-39	9	0.8652362823486328	bigIR_run03
560	Q0	77:20-28	10	0.8606199026107788	bigIR_run03
561	Q0	9:67-68	1	0.8298068642616272	bigIR_run03
561	Q0	14:28-30	2	0.8251071572303772	bigIR_run03
561	Q0	22:3-4	3	0.8186669945716858	bigIR_run03
561	Q0	83:1-6	4	0.8062250018119812	bigIR_run03
561	Q0	7:141-141	5	0.8038244843482971	bigIR_run03
561	Q0	3:10-13	6	0.7972262501716614	bigIR_run03
561	Q0	85:10-11	7	0.7955374717712402	bigIR_run03
561	Q0	24:23-26	8	0.7859401702880859	bigIR_run03
561	Q0	77:16-19	9	0.7818921208381653	bigIR_run03
561	Q0	46:19-20	10	0.7816699743270874	bigIR_run03
562	Q0	95:7-8	1	0.8951219916343689	bigIR_run03
562	Q0	41:45-46	2	0.8873034715652466	bigIR_run03
562	Q0	16:33-34	3	0.8787461519241333	bigIR_run03
562	Q0	82:1-5	4	0.8747329711914062	bigIR_run03
562	Q0	54:47-50	5	0.8728065490722656	bigIR_run03
562	Q0	51:52-60	6	0.8709385395050049	bigIR_run03
562	Q0	6:132-135	7	0.8706084489822388	bigIR_run03
562	Q0	61:5-5	8	0.8677233457565308	bigIR_run03
562	Q0	22:3-4	9	0.866985559463501	bigIR_run03
562	Q0	73:15-19	10	0.8659359216690063	bigIR_run03
563	Q0	61:5-5	1	0.8981825113296509	bigIR_run03
563	Q0	40:5-6	2	0.8737063407897949	bigIR_run03
563	Q0	25:17-20	3	0.8693594336509705	bigIR_run03
563	Q0	40:34-35	4	0.8670101165771484	bigIR_run03
563	Q0	43:26-28	5	0.8661481142044067	bigIR_run03
563	Q0	6:22-26	6	0.8501380681991577	bigIR_run03
563	Q0	34:40-45	7	0.8486829996109009	bigIR_run03
563	Q0	9:113-116	8	0.8436218500137329	bigIR_run03
563	Q0	5:70-71	9	0.8415560126304626	bigIR_run03
563	Q0	33:7-8	10	0.8406990766525269	bigIR_run03
568	Q0	17:61-65	1	0.8102493286132812	bigIR_run03
568	Q0	5:27-31	2	0.8066046833992004	bigIR_run03
568	Q0	15:80-84	3	0.8057687282562256	bigIR_run03
568	Q0	37:62-74	4	0.8021326065063477	bigIR_run03
568	Q0	7:80-84	5	0.7999764084815979	bigIR_run03
568	Q0	7:11-18	6	0.7996413111686707	bigIR_run03
568	Q0	27:54-58	7	0.7939589619636536	bigIR_run03
568	Q0	91:11-15	8	0.7902946472167969	bigIR_run03
568	Q0	7:138-140	9	0.7839908599853516	bigIR_run03
568	Q0	7:148-149	10	0.7813358306884766	bigIR_run03
570	Q0	8:1-4	1	0.8163512945175171	bigIR_run03
570	Q0	13:18-24	2	0.8062096834182739	bigIR_run03
570	Q0	2:3-5	3	0.7990351319313049	bigIR_run03
570	Q0	4:162-162	4	0.7940942645072937	bigIR_run03
570	Q0	98:6-8	5	0.7865351438522339	bigIR_run03
570	Q0	25:63-77	6	0.7856966853141785	bigIR_run03
570	Q0	9:111-112	7	0.7842999696731567	bigIR_run03
570	Q0	2:111-112	8	0.7822016477584839	bigIR_run03
570	Q0	5:54-56	9	0.782017707824707	bigIR_run03
570	Q0	3:110-115	10	0.7807839512825012	bigIR_run03
571	Q0	2:275-276	1	0.846147894859314	bigIR_run03
571	Q0	2:188-188	2	0.828344464302063	bigIR_run03
571	Q0	8:15-16	3	0.8270549178123474	bigIR_run03
571	Q0	4:19-21	4	0.8191198110580444	bigIR_run03
571	Q0	4:92-93	5	0.8098970651626587	bigIR_run03
571	Q0	60:10-11	6	0.8098556995391846	bigIR_run03
571	Q0	58:1-4	7	0.8003538846969604	bigIR_run03
571	Q0	2:233-233	8	0.7982660531997681	bigIR_run03
571	Q0	2:178-179	9	0.7936513423919678	bigIR_run03
571	Q0	4:22-24	10	0.7921130657196045	bigIR_run03
575	Q0	46:1-5	1	0.8715800046920776	bigIR_run03
575	Q0	4:47-48	2	0.867610514163971	bigIR_run03
575	Q0	13:36-37	3	0.8563277721405029	bigIR_run03
575	Q0	4:163-166	4	0.851049542427063	bigIR_run03
575	Q0	2:99-101	5	0.8453079462051392	bigIR_run03
575	Q0	6:19-21	6	0.8396340608596802	bigIR_run03
575	Q0	44:1-8	7	0.8388911485671997	bigIR_run03
575	Q0	5:67-69	8	0.8317425847053528	bigIR_run03
575	Q0	24:1-3	9	0.8301358222961426	bigIR_run03
575	Q0	2:23-24	10	0.8299829363822937	bigIR_run03
576	Q0	16:30-32	1	0.8632742166519165	bigIR_run03
576	Q0	3:169-175	2	0.8522194623947144	bigIR_run03
576	Q0	16:41-42	3	0.8417689204216003	bigIR_run03
576	Q0	10:26-27	4	0.8369361162185669	bigIR_run03
576	Q0	3:145-148	5	0.8333764672279358	bigIR_run03
576	Q0	3:159-160	6	0.8313916921615601	bigIR_run03
576	Q0	18:107-108	7	0.8288028240203857	bigIR_run03
576	Q0	10:62-64	8	0.8274472951889038	bigIR_run03
576	Q0	3:196-198	9	0.8225204944610596	bigIR_run03
576	Q0	13:35-35	10	0.8205186128616333	bigIR_run03
577	Q0	2:215-215	1	0.8204861879348755	bigIR_run03
577	Q0	2:270-271	2	0.8157699108123779	bigIR_run03
577	Q0	2:189-189	3	0.7683810591697693	bigIR_run03
577	Q0	2:261-264	4	0.7673302888870239	bigIR_run03
577	Q0	2:272-274	5	0.767013430595398	bigIR_run03
577	Q0	2:267-269	6	0.7652188539505005	bigIR_run03
577	Q0	2:219-219	7	0.759280264377594	bigIR_run03
577	Q0	2:265-266	8	0.7591927647590637	bigIR_run03
577	Q0	2:158-158	9	0.7502989172935486	bigIR_run03
577	Q0	17:22-30	10	0.7486920356750488	bigIR_run03
580	Q0	61:5-5	1	0.8698972463607788	bigIR_run03
580	Q0	69:25-37	2	0.8347837924957275	bigIR_run03
580	Q0	101:6-11	3	0.8262879848480225	bigIR_run03
